Got here
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;

-0.049367;-0.0204327;0.0314237;0.0584439;0.0325687;-0.0249807;0.00718826;0.0507362;0.0472469;-0.0154511;0.0171888;0.0294767;0.0556827;-0.0548732;-0.00213512;-0.0222853;0.0464887;-0.0255211;-0.0164743;-0.0631101;-0.01118;-0.0415354;-0.132747;0.03495;-0.0345843;-0.00974126;0.00790513;-0.00944878;-0.131705;0.0573866;0.0480054;-0.05169;0.0136312;-0.0223578;0.0189517;-0.0495207;-0.0304215;0.0314103;0.0569365;-0.00469289;0.00271131;0.109026;-0.0439804;-0.061865;-0.00228133;0.0137284;-0.0487088;0.0181994;-0.0576132;0.0150279;-0.0166044;0.0340954;-0.00571102;-0.062953;0.0211696;0.00926345;-0.0465251;-0.0916954;0.00962367;-0.120343;0.0238242;0.0280523;-0.0966311;0.000452829;0.00977376;-0.00064124;-0.0469093;0.13489;-0.013088;-0.0115768;0.0588895;-0.0796182;-0.0433511;-0.0385117;-0.0382469;0.0428315;-0.018372;-0.0648756;0.0269438;0.0644273;0.0249765;0.125683;-0.0437103;0.0331545;-0.0652929;-0.0440416;0.0720714;0.0403023;0.0389149;-0.0331775;-0.0538306;0.0203951;-0.0331737;0.0398703;-0.0160267;-0.0356281;-0.0371193;0.0296253;0.0288131;0.0342564;0.0159914;-0.0850045;0.00507509;0.0125638;0.0404878;0.000557759;0.0690443;-0.0663597;-0.0405427;-0.0175273;-0.0262405;-0.0272522;-0.0297468;0.0291304;-0.0531391;0.0319915;0.00395335;0.00950473;0.0304317;0.00453959;-0.0276719;0.0295057;-0.0425878;0.0535456;0.0040657;0.0113798;-0.0327615;-0.0114572;0.0188492;-0.0363518;-0.0204799;0.0520294;-0.0155769;-0.00629554;0.0301542;0.0261799;-0.0133765;0.0276349;0.00050961;0.0328579;-0.0403228;-0.0451538;0.0737116;-0.0593547;-0.0613824;-0.00583066;-0.0464767;0.103008;0.0510835;-0.0625387;0.0364704;-0.0503337;0.0534229;0.0150832;-0.0300087;0.0607476;-0.0886055;0.0548784;0.0127836;-0.0925415;-0.0114543;0.0603443;-0.027191;-0.0446545;-0.0217879;-0.0155209;-0.0392826;-0.000617989;-0.00940564;-0.101514;0.00998031;0.00592254;0.0811129;-0.0110925;0.00881065;-0.0280758;-0.021743;0.00972797;0.0134898;0.089239;-0.00420371;-0.0536726;0.0759117;0.0114723;0.0950478;-0.0234524;-0.0916752;0.00738807;0.0355618;0.000977356;-0.0192263;0.0553391;-0.01508;-0.0357485;0.00653392;-0.0531212;0.00809793;-0.037169;0.102544;-0.0751235;-0.0320913;-0.0710626;-0.0535141;0.0595;-0.0921032;0.0344486;-0.0781606;-0.00809272;0.00192533;-0.0411012;0.0372257;-0.000223283;0.023136;0.0435771;-0.105534;-0.0469015;-0.0186178;-0.100152;0.0337602;0.00472942;-0.0530664;0.030243;-0.02975;-0.0628246;0.0357233;-0.0190387;-0.0107289;-0.0502391;-0.0831919;0.0262325;-0.0573651;0.0270906;-0.0545801;-0.0101977;-0.0361955;0.0091882;-0.0730116;0.0107549;0.0414839;0.0289697;-0.0272092;0.0443146;0.0133389;0.0552648;0.00186498;0.0051592;-0.103445;0.0689095;-0.0289919;0.0381143;-0.0162755;0.0662772;0.0175438;-0.0280063;0.0294258;0.103447;
-0.0351429;0.00615901;-0.0434712;0.000540393;0.0121928;0.138138;-0.0326495;0.0372591;0.012938;0.00229151;-0.0157078;0.00767107;-0.00799811;0.017677;0.0367988;-0.0124467;-0.004084;-0.0330832;-0.0546598;-0.034818;0.0133008;-0.0497586;0.0868768;0.0136823;-0.00110224;0.0381104;0.0214314;-0.00468143;0.012108;0.028624;-0.0180358;-0.0140873;0.0760426;0.000784721;0.0115378;0.0484923;0.0321372;0.0603539;-0.105413;0.0383208;0.102291;0.0206257;0.0359234;-0.0390373;-0.00484803;0.0461586;0.0270204;0.0172939;-0.045569;0.0124168;0.0265873;-0.0443506;-0.00718515;-0.135855;-0.031116;0.00145698;-0.0458635;0.0758712;-0.0463126;0.00212835;-0.0483207;0.0526892;0.0157369;0.028459;0.0315264;0.00459098;0.0227284;0.0276024;0.0843995;0.0137079;-0.0271709;-0.0471203;-0.0327627;-0.049543;-0.0147263;-0.00194544;0.0657147;0.0176642;0.0637598;-0.00234724;-0.0323317;0.000460599;0.0281747;0.0169604;0.0656793;-0.0244656;-0.0457697;-0.0106013;-0.0771291;0.0342515;0.00469222;-0.0709821;-0.0147934;-0.0124792;-0.0468802;0.0117647;-0.051715;0.0179953;0.10769;-0.00920263;0.0195094;0.0448887;-0.0395608;0.0341747;0.0254996;0.00693456;-0.000426716;-0.00396088;0.00681168;-0.0545949;-0.0199236;0.0450841;-0.0572393;-0.0238173;-0.0114923;0.00169954;0.031682;0.0378192;-0.0261975;-0.0373136;0.000254596;-0.0285456;0.0267579;-0.0538694;0.0569329;-0.0123718;-0.0166493;-0.055901;0.00468006;-0.0158663;-0.0706404;-0.00111752;0.0620963;0.0556091;0.00224669;-0.00308676;0.00601545;-0.0343347;0.0814724;0.0126752;-0.0271636;-0.0623133;0.0230823;0.00579365;0.0449918;-0.063251;0.0247152;0.0652161;-0.0125784;-0.0939127;-0.0607714;-0.0769324;0.0141804;-0.0599379;-0.035278;-0.0203301;0.0175292;0.0139927;0.0327968;-0.0114207;-0.0428578;-0.0405761;0.0345618;0.0620893;-0.00442666;-0.0686066;-0.00552517;-0.0140123;-0.0317989;-0.0449797;0.0537973;0.0362897;-0.0400517;-0.0179485;0.0357515;-0.0251684;-0.0228571;0.0835012;0.109032;0.0238072;0.0591371;0.000607498;0.0405212;0.0420816;0.00790553;-0.0431787;0.0156538;0.0336003;-0.01018;0.0148368;-0.00898416;-0.0459544;0.0384378;-0.0275787;0.00959069;-0.129927;0.00507325;0.063802;-0.00310036;-0.0330476;0.052591;0.0189752;-0.0202469;-0.0754592;-0.0353963;-0.0317546;0.0600679;0.100357;0.0588899;-0.0480024;-0.0332646;0.0113565;0.0815897;-0.0322666;-0.0139862;-0.0319345;-0.0320544;-0.02453;0.0282404;0.017898;-0.0721434;-0.0108204;0.0032241;0.00819409;-0.00754858;0.0149976;-0.0281667;-0.0088501;0.0245743;0.0819588;0.00474578;0.0459631;-0.0167254;-0.00799155;0.038263;-0.0187516;0.0598509;0.0152452;0.0674704;-0.0204504;0.0636351;0.0188519;-0.00818553;0.0330066;0.000872304;0.0601816;-0.0671567;-0.0719377;0.0351795;0.0121306;0.00231871;-0.0665237;-0.0108863;0.0638001;-0.0325817;0.00676369;
-0.0775126;-0.0766335;-0.0437238;-0.0199595;-0.0651438;-0.00977688;-0.0217262;-0.0132016;-0.0505496;0.031246;0.0433787;-0.016779;0.00957459;-0.0330911;0.0408632;-0.0134226;-0.0233942;0.0434386;-0.104705;-0.00266581;0.000956584;0.0436496;-0.101628;0.0601776;-0.0204714;0.0212869;-0.00802008;-0.00171786;0.0779225;0.0437422;0.0277773;-0.0605728;-0.0285003;-0.0436862;-0.00635744;0.0740682;0.027038;0.00485551;0.0262976;-0.11821;0.000350833;0.0245401;0.0458926;-0.00455761;-0.0387792;-0.0039258;-0.00813404;-0.0373354;-0.0364356;0.00503855;-0.0662529;-0.00474795;0.00358563;-0.0289792;0.0132738;0.0395644;0.0245009;0.0328202;0.0384973;0.0652204;-0.0325002;0.125438;0.0686063;-0.0181012;-0.0162135;0.00414671;-0.070864;0.0339634;-0.0143941;0.0239071;0.0400666;-0.0405037;0.00912569;0.0501409;0.0569668;-0.0499947;-0.00289479;-0.0171312;-0.0693207;-0.04628;-0.0407342;-0.009898;-0.0874991;-0.061214;0.00836899;0.0419768;0.044109;0.0507414;-0.00576584;0.00265959;0.0332746;-0.0306424;0.0571692;-0.0542506;0.0450193;-0.0124895;-0.038119;0.0267341;0.00459115;0.0587616;0.00762048;-0.0552418;-0.00962412;-0.0552845;-0.00702794;0.0892694;0.026499;-0.0322711;0.00727733;0.0246957;0.0325481;0.0166282;0.00147648;0.0463515;-0.0530546;0.0413196;-0.0427695;0.0126556;-0.00615035;0.0514626;-0.0169232;-0.117923;-0.0105361;-0.000621523;0.0296789;0.0356504;-0.0310148;-0.0481559;-0.0106481;-0.00478275;0.105867;0.0111162;0.0150336;0.0603955;0.06419;-0.0338087;0.0615361;0.0573074;-0.0220027;0.00977914;-0.0888808;-0.0156225;0.0410949;-0.117054;-0.0238962;-0.0651787;-0.0436991;0.0509992;-0.062456;0.000451659;0.0247322;0.0160197;-0.0328231;-0.0215392;-0.000497014;-0.0460111;-0.0248594;0.0719464;-0.034365;0.00393032;-0.0505451;0.00175311;-0.0695772;0.0618139;0.0520256;0.004638;0.0415813;-0.00624508;0.00545754;0.00609074;0.0340631;-0.0186955;0.0290582;-0.0132929;0.0129226;0.0895046;0.0235139;0.0225477;-0.0308115;-0.0380848;0.111353;0.0156167;-0.0126474;0.0660287;0.088754;-0.0504943;0.0150418;0.00276287;-0.0689914;0.0428616;-0.0296975;-0.0368737;0.0258322;0.0124064;0.0480046;-0.0272368;0.0131852;-0.0578428;0.0420067;-0.010033;0.0483211;0.00772667;0.016706;-0.0544983;0.0968774;-0.0403489;0.00743673;0.00630822;-0.0347999;-0.0163971;-0.0203212;-0.021678;0.00551232;-0.0793462;0.0395671;0.0149673;-0.0297182;0.0258775;0.016093;-0.0167568;-0.0275923;-0.0163859;-0.0154417;-0.109661;-0.0239566;0.0540514;-0.00913193;-0.00509183;0.0167393;-0.032618;0.0338338;0.0132258;0.037541;0.0428523;-0.0149073;-0.0413331;0.0295469;0.0010763;-0.0717603;-0.0608303;-0.0181851;0.00599923;-0.0281144;-0.0194419;0.0440821;0.0336665;-0.0689395;-0.0983808;0.0510315;0.0535242;-0.0460949;0.00302558;-0.0828407;0.0563836;0.126687;-0.0148936;
0.00545622;0.0965712;-0.00852188;-0.0496903;0.0113686;-0.0386193;0.0829044;-0.0535478;0.0251077;0.00244919;0.0878068;-0.0260458;0.0105905;-0.0518219;-0.04061;-0.0575812;-0.0171615;0.08335;0.0673935;-0.0512597;0.028669;0.00389161;0.0558986;-0.0393169;-0.0833056;-0.0348137;-0.019515;-0.00207517;-0.0139226;0.0114905;0.0255233;-0.0196803;3.54608e-05;-0.0523585;0.0100791;0.00517643;-0.0634424;0.00609707;0.0516202;0.00578213;0.0520025;0.0290505;-0.0512194;-0.0324793;0.0763839;-0.0587004;-0.00234349;0.0125989;0.0311522;0.0413309;0.0111782;0.0275288;-0.00562701;-0.0284245;-0.0705579;-0.00505121;-0.0190697;-0.0300045;-0.0146034;-0.104073;-0.0326618;0.029602;0.0464721;-0.0316172;-0.0371025;-0.0270113;-0.000456182;0.0291006;-0.0394264;0.0803636;-0.00354221;-0.000119815;-0.00317271;-0.0475462;0.0162533;-0.0442308;0.0257703;-0.0117494;0.045899;-0.0466774;0.0400282;-0.021176;-0.0119981;0.0977441;0.00805068;0.0529332;-0.0158713;-0.0436972;-0.0242013;0.0388778;0.0521657;0.0803685;-0.0735803;0.0690274;-0.0506479;-0.040813;-0.00988224;-0.122878;0.0641986;0.0318856;-0.0592476;0.022058;0.00833215;-0.0168787;0.0542988;-0.0504762;0.0728371;-0.0196237;-0.0455137;-0.0266669;0.0303797;-0.0008191;0.0032233;0.0702424;-0.00223213;0.0138215;0.0310688;0.00362898;-0.0162157;0.0710983;0.0425741;-0.00546754;0.00333781;-0.0274548;0.0731185;-0.0235232;0.0487815;-0.0655044;-0.0670106;0.0149385;-0.0175345;-0.0693831;-0.00260036;0.116464;0.0122625;-0.0832477;0.0643596;0.0441119;0.00827998;-0.0756593;0.0608916;-0.0220565;-0.00578185;0.0691741;0.0627049;-0.0104423;-0.083968;0.0415898;0.0386982;-0.0819266;0.0239396;-0.00837686;-0.00860308;-0.0631518;-0.0183646;0.0348458;0.0261761;-0.0189101;-0.0518645;0.0278519;-0.0439339;0.0496207;0.0126847;-0.00259508;-0.0258433;-0.0192799;-0.0155282;-0.0969895;-0.0524413;-0.066354;-0.0400528;0.0299663;0.0275314;0.00148698;0.00534549;-0.0448053;0.00236771;0.0531585;0.00690378;-0.00839042;-0.0550595;0.0415393;0.0164917;-0.0100705;0.0633565;0.0753022;0.020709;0.0174474;-0.0014769;0.0226426;-0.0859991;-0.0442633;0.0024705;-0.014587;0.0581008;-0.0347274;-0.0106925;-0.0120954;-0.0495099;0.0210179;0.0024904;0.0027789;0.0435985;0.0976955;0.0341247;0.0232448;0.0307297;-0.071275;0.0582045;0.0865032;0.0447659;0.0288067;0.0361815;0.0151787;-0.0353354;-0.0751994;-0.0120709;-0.0178992;-0.0387086;-0.0438253;0.0339245;0.00726852;-0.0274057;-0.0535728;0.0341212;-0.0264131;-0.0327013;0.0122362;0.0211099;0.0317257;0.058837;-0.0340147;-0.0282773;0.047814;0.00646208;-0.0387684;0.00109139;-0.0152818;0.00624199;-0.00812177;-0.00379394;-0.0336956;0.000504614;0.0352191;0.0761129;-0.0284705;-0.0461329;-0.0343834;0.00655867;-0.0482914;-0.0841757;0.0198224;-0.00735583;0.0266205;-0.0548169;0.0505436;
-0.000171414;-0.0153937;0.0167776;0.0349373;0.0617022;-0.0365846;-0.0235679;-0.0027864;-0.0212945;-0.0617082;-0.0175616;-0.0294651;-0.0185398;-0.0397574;-0.0297024;-0.0432963;0.0920177;0.0146611;-0.0567512;0.0320539;-0.0129025;0.0465942;0.0123266;0.00546107;-0.00550518;-0.0202288;0.0167214;0.0217432;0.043104;0.049615;0.0206068;-0.0146641;-0.0258883;-0.0538491;-0.011144;0.0406087;0.0309195;0.0199497;-0.0308606;-0.0661109;0.0282057;-0.0218257;0.022765;-0.0395455;0.00138508;0.0617186;-0.0482249;0.0364635;0.00324678;0.0402653;-0.0386748;-0.0163843;-0.00984732;0.0155244;-0.0389038;0.0174068;-0.0351106;-0.035388;0.04081;0.017408;0.0544922;-0.0130981;-0.0233139;-0.000363077;4.81909e-05;-0.0128848;0.111737;0.0369272;0.0482257;-0.0321721;0.0250438;-0.0968426;-0.00387046;0.0560574;0.0444733;-0.0382109;0.0273617;-0.00489652;0.0335817;-0.0477198;-0.00100079;-0.0438119;-0.0184121;-0.0384727;-0.0599127;-0.00753869;-0.00599068;0.0257864;0.0353152;0.0207463;-0.0444994;0.105052;-0.0169832;0.0646621;0.0416328;-0.00420299;-0.0458785;0.0321717;-0.0136554;0.04983;0.0520823;0.0227226;0.0441472;-0.0546203;0.0474866;-0.0501144;0.016373;0.0262494;-0.027771;0.0481982;0.0410156;-0.0978606;0.0598473;-0.0366224;0.0105015;0.0361317;0.000283769;0.00665858;0.00596116;0.0442559;0.0534397;-0.0040353;0.0511516;0.0287433;0.0148063;0.00166756;-0.0406394;0.0652026;-0.00682289;0.0369846;-0.019577;0.0249451;0.0270066;0.048776;-0.0379106;0.0278874;-0.0296001;-0.0137381;-0.0731215;-0.0263547;-0.0740995;-0.0031709;-0.0256286;0.0190686;0.0541948;-0.0435261;0.0340991;-0.0412091;-0.0198651;-0.0263316;-0.0196772;-0.00531141;0.00393778;0.00428576;0.0485978;0.00999737;0.0162223;0.0101942;0.0589655;-0.0271159;0.00488252;-0.092085;-0.0179879;0.0315666;-0.0244307;0.0034024;0.0732805;0.0403474;-0.0107924;0.0264621;0.00474961;-0.0527247;-0.0228943;0.00437597;0.0363305;-0.0348455;-0.0124963;-0.02444;0.0100126;0.0339073;0.0457042;-0.0561992;0.000806573;-0.0431991;-0.0271917;-0.0304104;-0.0724452;-0.0209352;-0.048903;-0.0740648;0.0562086;-0.0226018;0.0440313;0.082759;-0.0528749;-0.0213041;0.0474615;0.0559601;0.0339575;-0.0185289;0.0336476;-0.0864324;0.0328769;0.136489;0.0400392;-0.00990725;-0.0887404;0.0585305;-0.0335585;-0.0950339;-0.0149223;0.072759;-0.00338451;-0.0185534;-0.00378239;0.0695185;-0.00959328;-0.0125774;0.0874211;-0.0740595;0.0413366;-0.0567468;0.0155426;-0.0242988;0.060759;-0.0256294;-0.0460072;0.0653747;-0.0282219;0.0240539;-0.065081;-0.0565884;0.000383393;-0.0180119;0.0316129;0.0157052;0.059897;0.0154796;0.0183274;-0.0326848;0.0411727;-0.0142362;-0.0321242;0.0378932;0.042447;0.037762;-0.00290921;-0.0150927;0.00412592;0.0142456;-0.00745893;-0.0567206;-0.0164088;-0.0479287;0.0708668;0.0223405;
0.00197003;-0.0115987;-0.0138284;0.0162901;0.0459471;0.0372542;0.0326092;-0.0123251;0.0467098;0.0869474;0.0169751;0.0150317;-0.0226918;0.0566958;-0.0095541;0.0414023;0.0508437;-0.0245023;0.0164657;0.0357393;0.0205862;0.0222173;-0.0311556;0.0214627;0.07744;-0.0133449;0.00373723;-0.0113416;-0.0501494;-0.12317;0.0518012;-0.0753714;0.0478067;-0.0454124;-0.0138332;0.0224209;-0.031899;0.0272139;-0.0610508;-0.0215469;0.0609309;-0.0234439;-0.0248418;-0.067715;-0.00425712;-0.0153929;-0.0283733;-0.0131222;0.0972908;0.052978;0.0355581;0.0116944;-0.0388151;0.0643403;-0.0301073;-0.0549899;-0.0110574;0.00187413;-0.0315819;0.0146349;0.0177932;0.00673717;0.0745194;0.0772943;0.074172;0.0337322;0.00338217;0.0213699;-0.0238986;-0.0292207;-0.0584004;0.0505407;-0.0339269;0.0197402;-0.054874;-0.0190892;0.0293639;0.0314732;0.00809225;0.00661016;-0.0345935;-0.0213118;-0.0440456;0.0241674;-0.00334958;-0.00379716;-0.00964535;0.0717489;-0.0118177;0.0161223;0.10996;-0.0394794;-0.00158301;-0.00432865;-0.00411364;-0.095151;0.0218119;0.0531529;-0.00483665;0.0464103;-0.0473265;-0.017743;0.0345248;-0.00103799;-0.037332;-0.00444963;-0.0060289;-0.00595117;-0.0142186;-0.0184172;-0.048809;0.0177767;-0.00309438;0.101438;-0.0716785;-0.0159997;0.0348006;0.0266993;0.0316684;-0.0402829;-0.0190028;0.0093314;0.00216306;-0.0114186;0.0308925;0.00783883;0.00999753;0.047758;0.0983059;0.0415233;-0.0117529;-0.00947196;0.0885309;-0.0382488;0.0171758;-0.00653391;-0.0190771;-0.025723;-0.0683663;-0.0599767;-0.0049807;0.064605;0.0285155;0.0129158;-0.0435399;0.023965;0.0282272;0.00753779;-0.0355128;-0.0259432;-0.0270992;-0.0139366;0.0813764;0.000688768;-0.0718403;-0.0228333;-0.0743207;0.0770251;-0.0251794;0.0234094;0.0220381;-0.0344393;0.0598602;-0.0158585;0.0407565;-0.0414928;-0.0589382;-0.00561781;-0.032675;0.0238924;0.0296051;-0.0528783;0.0375812;0.0106791;-0.0570242;0.0506627;0.0372066;0.0318035;0.0347768;0.0151266;0.0209274;0.0475289;-0.0672324;-0.0658892;-0.00911952;-0.0402923;0.00633929;0.0741663;0.0784838;0.000355423;0.0767122;-0.0133705;-0.000493565;0.00834629;-0.0178455;0.0322122;-0.0263706;-0.0663555;0.0246154;0.0206816;0.00405024;0.0529627;-0.0181015;-0.0578153;0.0425041;0.0263476;-0.00585999;0.0718585;-0.0613859;0.0481742;-0.0551677;-0.0567761;0.00522381;0.00471592;0.00771228;0.0382814;0.0191594;0.0440159;-0.0367026;0.0319068;-0.0464876;0.0641383;-0.0161142;0.0164379;-0.0178239;-0.000401578;-0.0395502;-0.0472198;0.0498211;0.0761242;0.0655496;-0.0120253;-0.00974525;0.0203889;-0.00526239;-0.0198611;0.0413589;-0.0887517;-0.0993653;0.0121143;0.0579476;0.0349538;0.0397649;0.0263226;-0.0513499;-0.00934316;-0.0341688;-0.089286;0.0479507;0.0132885;0.00337357;0.124466;0.0211852;0.0162785;-0.00406251;-0.0248155;
0.0426692;-0.0131728;-0.0372755;0.0244897;-0.0231965;0.0406681;0.0608567;-0.0197357;-0.0166882;-0.0458309;-0.0105877;-0.0409494;0.0413073;-0.0271808;0.0352533;-0.0748557;0.037664;-0.0456511;0.0394105;-0.105176;0.0834753;0.0725313;0.0202446;-0.0175339;0.010294;-0.0373813;0.0271083;-0.0466284;0.036469;0.0870228;0.0360486;-0.0494666;0.00593889;-0.00398861;0.0299821;-0.0102075;-0.0288121;-0.044439;-0.0393094;0.0382269;0.0154213;0.100215;-0.08387;0.0151551;0.0230972;0.0186193;-0.00560672;0.00482081;0.00604544;-0.0498781;0.060927;-0.0242574;-0.0624704;-0.0142307;-0.0272908;0.0506208;-0.0373491;0.0217404;0.0394814;-0.0138149;0.0637165;0.0434184;-0.0483491;-0.0175893;0.0085545;0.0266026;-0.0391454;-0.100173;-0.0656723;-0.0691856;-0.0434356;-0.0111188;-0.0253994;0.0576504;0.035135;-0.0759588;0.0310976;-0.0442794;-0.0668004;0.0620029;-0.0810375;0.0154503;-0.0380364;0.000151996;0.0110392;-0.0229126;-0.000830195;0.00621571;-0.104193;-0.0598532;-0.0182849;0.00902416;0.0664752;0.0615185;0.0180254;0.122587;-0.00971611;0.0254231;0.0392321;0.0605377;0.00989624;0.0738072;-0.0152982;0.0165036;-0.042853;0.000355943;0.0350506;0.0071281;0.00596267;0.0689013;-0.0150283;0.00526947;0.0658217;-0.030328;-0.00760176;-0.0346406;-0.0689577;-0.0741234;-0.0700302;-0.0250303;-0.0218637;-0.0558966;0.065493;0.0778997;-0.0287978;-0.00299618;-0.0682525;-0.055291;-0.0433075;0.0347256;0.00520583;0.0566992;0.0234654;-0.00915944;0.0170696;-0.00916497;0.00170783;0.0414945;-0.0146446;-0.0660729;0.00490164;0.0407299;-0.00591362;0.0172142;-0.00238078;0.0181073;-0.025629;0.0373244;0.032119;0.0173392;0.0634702;0.00736775;-0.0526247;0.0337886;-0.00762431;0.0338215;-0.0540934;-0.00151514;0.012655;-0.0320152;0.00145275;-0.0136153;-0.0489806;0.016714;0.0321168;-0.0278568;-0.000831693;0.0318785;-0.0736223;0.0837161;-0.0959057;0.0237713;0.0062073;-0.0727536;0.0483835;-0.0333887;-0.00437913;-0.0489839;-0.0483635;-0.00117774;-0.0433089;0.0139705;0.0178449;0.0709001;-0.0137246;-0.0336127;-0.0108878;0.00611362;0.0175931;-0.0841109;0.00767144;-0.0227505;-0.0498275;0.0221235;-0.0180531;-0.0228729;-0.034786;0.00991284;-0.0456846;0.0238882;-0.0970988;-0.0785692;-0.0546953;-0.035383;-0.00504187;-0.0141583;0.0215108;0.0098241;0.0154787;0.00891161;-0.00297246;0.0485188;0.0217657;-0.0746132;0.032785;0.0293189;-0.0529779;0.0401355;0.0520233;-0.0153688;-0.0379205;0.0204568;0.0649675;-0.014341;-0.0418166;0.0390233;-0.0401488;-0.067138;0.0114725;0.00105947;0.0174113;-0.0273573;-0.00267675;-0.0345015;0.0142334;0.0382678;-0.0260483;-0.0889655;0.0198793;-0.0595675;-0.031714;-0.00930895;0.00634876;-0.00538662;-0.0406251;0.0173132;0.01777;-0.0198048;-0.0592563;0.0114941;-0.0238387;-0.0565985;-0.0430216;0.00235709;0.0140897;0.0739133;
0.00666702;-0.0575464;-0.0953533;0.0702502;-0.022433;0.0295636;0.0747067;0.0296814;0.0565024;0.0698388;0.0462019;-0.0285211;0.0101886;-0.127914;-0.00904845;-0.0588657;-0.0144572;-0.0242749;-0.0519124;0.0155974;-0.0671455;-0.0677675;-0.0424999;-0.0304276;0.0244242;-0.00602112;0.0146778;0.0642482;0.108851;0.0049844;-0.0719103;-0.005089;0.0143721;0.0358451;-0.0422019;0.0561791;-0.0139695;0.0657316;-0.0162955;0.00455501;0.0505827;-0.00732928;-0.0441424;-0.0204741;0.0600432;0.00712696;-0.0521824;0.041754;0.0570046;-0.116763;-0.0986929;0.104204;0.106998;-0.0370831;-0.0847489;0.00260397;-0.00351285;-0.0115629;-0.053562;-0.00960457;0.0363367;-0.00980548;-0.0672918;0.00577482;-0.0804328;-0.0231708;-0.0275814;-0.00332973;-0.0290639;-0.00150062;-0.0281714;0.0139077;-0.0240785;0.0159493;0.0115192;-0.0296992;-0.024168;0.0647464;0.0706607;0.0281217;-0.0156814;0.0864612;-0.097559;0.0215699;-0.0364405;-0.00613674;-0.0990944;0.0362765;0.0256676;-0.0419025;0.0639576;-0.0235419;-0.0650818;0.0283236;0.0676569;-0.023261;-0.0292824;-0.0253274;-0.0608419;0.0156903;-0.0504746;0.0590674;-0.0329684;0.0121406;0.00853854;-0.00671903;-0.0173292;0.0248935;0.0457815;-0.000984702;0.00594288;0.00383798;0.0871812;-0.000257899;0.0279543;-0.0274484;0.0246099;-0.0732785;-0.00747805;0.0423414;0.00249176;0.0324901;-0.0117943;0.0409698;-0.0419815;0.0419619;0.0225664;0.0154136;-0.00608341;-0.0447547;-0.0343552;-0.0322738;0.0633903;-0.0433424;-0.00767662;-0.0675848;0.0102296;-0.0516792;-0.0138293;0.00495909;0.00109428;-0.0318471;0.0316216;0.00695606;0.0601798;0.0289179;0.0276927;0.00802884;0.0497654;0.0184308;-0.0116574;-0.0057585;0.064284;0.0262147;-0.0232702;-0.0383261;-0.037837;-0.0694293;-0.0232077;-0.0327778;-0.0429558;-0.0358984;-0.0317299;-0.0297772;-0.0176097;0.0345184;-0.1192;0.0235865;0.0294799;-0.0133105;-0.0836122;0.024783;-0.0247302;-0.0649064;0.0441437;0.0414198;-0.00100289;0.0586955;0.0575234;0.0218379;-0.00569286;-0.0720066;-0.00862834;-0.0156797;0.0746867;0.0337539;-0.0384907;-0.0125419;-0.0303946;-0.0206955;0.0252443;-0.00949926;-0.044381;-0.0313078;-0.0419214;0.0717236;0.0449425;0.0336312;0.0148274;0.0594441;-0.00261075;-0.0447837;-0.0215102;-0.0115755;0.0327619;-0.0548843;0.00696704;-0.0400015;0.0561246;-0.0140891;-0.0174453;0.038705;0.00467152;0.0225766;0.0259394;0.0241666;-0.0142404;0.0696933;-0.0558234;-0.00774886;0.0316173;-0.0209342;0.0212033;-0.0208329;-0.0273635;0.0615868;-0.091038;-0.0243549;0.0311714;-0.0288075;0.0076499;0.0195323;0.000269786;-0.0326393;-0.00498049;-0.0523613;-0.0478817;0.0297845;0.0485226;0.00720642;0.000443277;-0.0763945;0.0585718;-0.047091;0.0319001;0.00378847;0.00994855;-0.00995302;-0.0380051;0.0283096;-0.0522794;-5.92842e-05;-0.0177449;-0.0131559;0.00498508;-0.00842732;
